ARVAMUS,http://arvamus.postimees.ee/1001524/jarmo-makela-miks-venemaa-soomet-kiusab/,4,positiivne,"Osana suurriigi positsiooni taastamisest on Venemaal mitme aasta valtel loodud systeemi, mille eesmark on toetada Venemaa sise- ja valispoliitilisi pyrgimusi enam kui 35 miljoni valismaal elava Venemaa kodaniku ja sealt parit inimese abil. Aluseks on 2010. aasta suvel uuendatud valismaal elavate kaasmaalaste toetamise seadus."
ARVAMUS,http://arvamus.postimees.ee/1001524/jarmo-makela-miks-venemaa-soomet-kiusab/,5,vastuoluline,"Sellele eelnes 2008. aastal heaks kiidetud Venemaa valispoliitika kontseptsioon. Seal maaratleti yhena valispoliitika eesmarkidest valismaal elavate Venemaa kodanike ja kaasmaalaste oiguste ning nende oigustatud eeliste kaitsmine. Selles dokumendis reserveeris Venemaa endale ka oiguse kaitsta oma kodanikke ning nende oigusi valismaal relva joul. Rahvusvahelise pahameele peale seletas Venemaa, et silmas peetakse kaitset relvastatud rynnaku vastu. Kaitstavate hulka kuuluvaks loeti peale venelaste ja nende jareltulijate ka vene kultuuri ja keelt hindavad teiste riikide kodanikud."
ARVAMUS,http://arvamus.postimees.ee/1001524/jarmo-makela-miks-venemaa-soomet-kiusab/,6,positiivne,"Seda poliitikat ajab riiklik valismaal elavate kaasmaalaste komitee ning vastav SRy maade jaoks loodud organ. Tegevust rahastatakse 2007. aastal loodud sihtasutuse Russki Mir kaudu. Masinavark taienes selle aasta alguses, kui tood alustas valismaal elavate kaasmaalaste oigusi toetav ja kaitsev rahastu. Koigi nende organite tegevust juhib Venemaa valisminister Sergei Lavrov."
ARVAMUS,http://arvamus.postimees.ee/1001524/jarmo-makela-miks-venemaa-soomet-kiusab/,7,vastuoluline,"Miks panustab Venemaa sellesse nii palju administratiivseid ja majanduslikke ressursse? Enne presidendivalimisi ilmunud valispoliitikat puudutavas artiklis valjendas Vladimir Putin asja nii: «Austus, mida kodanikud oma riigi vastu tunnevad, tugineb muu hulgas riigi voimele kaitsta oma kodanike oigusi valismaal.» See poliitika on Venemaal populaarne. Kui seda teravdatakse, suurendades ja voltsides kannatusi, mida kaasmaalased valismaal kogevad, siis kasvab inimeste usaldus oma maa juhtide vastu, kodanike soov emigreeruda vaheneb ning parimal juhul voib neid koguni Venemaale tagasi kolima meelitada."
ARVAMUS,http://arvamus.postimees.ee/1001524/jarmo-makela-miks-venemaa-soomet-kiusab/,8,negatiivne,"Kremli seisukohalt on kurb, et valjaspool Venemaa piire on see poliitika erakordselt ebapopulaarne. Valismaale kolinud venelased ei taha organiseeruda koordinatsiooninoukogude taktikepi alla, mida Venemaa on asutanud juba enam kui 80 riiki. Nad ei tunne ka erilist soovi Venemaale tagasi minna. Ehkki eelmisel aastal oli Venemaale tagasi kolijaid enam kui kunagi enne – 31 000 inimest –, on valjarandajaid siiski rohkem. Venemaa professionaalse masinavargi vastas on Soomes sotsiaalametnikud, kes pole avalike esinemistega harjunud ning kellelt on seadusega voetud oigus kaitsta oma tegevust ja oma au. Neis on Venemaa ara tundnud tanuvaarse saagi, millest kergelt ei loobuta."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,1,neutraalne,"Lennundusekspert Toomas Peterson kirjutab, et vaga lihtsustatult on Estonian Airiga kaks voimalust – kas firma likvideerida voi luua taiesti uus kontseptsioon."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,2,vastuoluline,"Kas Estonian Air jaabki meile pohjamaiseks saagalikuks kiviks kaelas voi suudame selle loputu ouduse kuidagi likvideerida? Kas suudame valja pakkuda positiivse programmi ning selle ka efektiivselt ellu viia voi jaab ainukeseks voimaluseks oudne lopp? Inimkonnale on labi aegade olnud omane voimatute ja voimalike probleemide pystitamine ning nende kangelaslik lahendamine."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,3,negatiivne,"Euroopa lennunduses ei ole kerged ajad. Kytuse kallinemine, euro norgenemine, olematu majanduskasv ning armutu konkurents idariikide ja Ameerika lennukompaniidega on viinud ka IATA todemuseni, et kui 2011. aastal tootsid Euroopa lennukompaniid veel pool miljardit dollarit puhaskasumit, siis 2012. aastal pakutakse juba yle miljardi kahjumit."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,4,positiivne,"Euroopa Komisjon on lopuks ometi hakanud probleemi lahendama, tulles valja uue initsiatiiviga, kus pearohk on pandud lennunduslepingute solmimisele ja muutmisele kolmandate riikidega, ka omandisuhete reeglistiku ylevaatamine."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,5,negatiivne,"Protsessis on ka nn avatud taeva (Open Sky) programm, et lahendada Euroopa enda lennuliikluse kitsaskohti. Koike seda kroonib Estonian Airi yha paisuv negatiivne kuvand eestimaalaste silmis, mille yheks pohjuseks voiks pidada firma juhi Tero Taskila Eesti tingimustes ebaproportsionaalselt suurt tootasu."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,6,vastuoluline,"Segadus kollektiivlepingute ymber, heitlus lennukite tyypide vahetamisega, pidev sihtkohtade ja sageduste muutmine, konkurents odavlennufirmadega – sellises taustsysteemis muutub yha enam kysitavaks Estonian Airi eksistents, valjapaasuks on yksnes uued ja originaalsed lahendused."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,7,negatiivne,"Estonian Airist viimasel ajal tulnud ning meedias ja rahvasuus voimendunud teated viitavad ilmselgelt tosiasjale, et «suur» Estonian Air ei mahu «vaiksesse» Eestisse."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,8,neutraalne,"Pisut retooriline kysimus, kelle voi mille jaoks on Estonian Ai, nouab taas vastust. Oleme joudnud olukorda, kus vastus peaks olema juba konkreetne. Siinkohal tuleks hoiduda rahvusliku lennukompanii moistest, mis parineb ajast, kui lennundusari oli peaaegu sajaprotsendiliselt riigi kontrolli all ning riigid ja nende grupeeringud reguleerisid aarmise pohjalikkusega lennundusturgu."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,9,negatiivne,"Uuel juhil Tero Taskilal ning tema meeskonnal on olnud peaaegu juba aasta oma uue (paraku lennunduses palju proovitud) strateegia evitamiseks. Ja tundub, et probleem ei ole niivord Taskila palga suuruses ega Joakim Heleniuse taandumises, kuivord kysimuses, kuidas edasi. Kas maksumaksja on nous veel 50 miljonile lisaks panustama voi tunnistame, et riigi omandis olev firma peab asjad pakkima. Kaks pystitatud eesmarki – rohkem sihtpunkte ja sagedusi Euroopa tahtsamatesse linnadesse ning puhaskasumi taotlus juba 2013. aastaks – on ilmselt vastukaivad ja viivad firma vaaramatult ummikusse."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,10,negatiivne,"Estonian Airi juhtdel ning avalikkusel tuleks aru saada, et sellisel kujul strateegia ei toimi. Vaga lihtsustatult voib vaita, et voimalusi on kaks: firma likvideerida voi luua taiesti uus kontseptsioon."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,11,negatiivne,"Estonian Airi likvideerimisega lahti kammitsevast probleemist, kuid langeme yha enam perifeeriasse. Lahenduste puudumine maantee- ja raudteetranspordis lausa nouavad sidemete sailitamist ohuteid pidi. Kulunud ytlus on, et turg tyhja kohta ei salli, et tulevad moned odavlennufirmad, voib-olla ka moned kontinentaalsed lennud Aasiast, kuid meie probleeme see ei lahenda."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,12,neutraalne,"Kui soovime suurendada eksporti ning selle kaudu tagada majanduskasvu, peame kas voi minimaalselt sailitama lennud Euroopa tahtsamatesse linnadesse, oluliselt kontrollides seda protsessi kas labi omandisuhte Estonian Airis voi kokkulepete kaudu siia potentsiaalselt lendavate lennukompaniidega."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,13,positiivne,"Teine variant on jatkamine. Ilmselt ei ole see uus mote, et Estonian Airi jatkusuutlikkuse tagamiseks on vajalik praeguse omaniku – riigi – rahaline toetus. Eelduseks on usaldus juhtkonna ja firma kui terviku vastu. Valistada ei saa juhtkonna vahetust. Uus juht ei pea olema lennunduse kogemustega, hea juht oskab vaadata kliendikeskselt, olles ise palju reisinud."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,14,vastuoluline,"Turundusele ja laiendamisele orienteeritud Tero Taskilal on ilmselt probleeme kulude kokkuhoiuga, mis tuli esile Air Balticu naitel. Juhul kui laks untsu, tuleb seda tunnistada ning taanduda. Kodurahu huvides tuleb panna etteotsa hea arivaistuga juht, kes meie koigi poolt valja pakutud strateegiat ellu viib: meie raha, meie strateegia ja vastutus."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,15,positiivne,"Aga peamine on uus strateegia. Defineerime oma vajadused, voimalused ja eelkoige tahtmise Estonian Airi sailitada. Jatkamise korral on kaks voimalust: kas odavlennufirma voi mastaabiefekti kasutav praegune Estonian Air."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,16,positiivne,"Molema variandi evitamise eelduseks on firma lahutamine kaheks: yks lendab propellerlennukitega kodumaistel liinidel ning naiteks Peterburi ja Helsingisse, teine katab Euroopa tahtsamad solmpunktid. Lahutamine on mottekas esiteks tulevasi investoreid silmas pidades, kes voiksid terenduma hakata firmade majandustulemuste paranemisel ja yldise majanduskliima tervenemisel."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,17,positiivne,"Teiseks tuleb ilmselt tulevikus kaaluda Eesti siselendude doteerimist. Arvestades turu vaiksust, voiksime kohalikule firmale anda loomuliku monopoli staatuse. Odavlennufirmasse tuleb votta koik yhte tyypi uued lennukid ning lennata igapaevase sagedusega Stockholmi, Kopenhaagenisse, Brysselisse, Pariisi, Londonisse, Berliini, Rooma, Amsterdami pyydes koordineerida teiste lennufirmadega edasilendude aegu."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,18,vastuoluline,"Mastaapse Estonian Airi ehk praeguse firma sailitamise kontekstis voib eeskujuks tuua Finnairi, kes suutis turgu laiendada Aasia lendudega, kasutades mastaabiefekti voimalusi. See nouab palju raha ja aega."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,19,positiivne,"Meie lahenduseks on taiesti uus strateegia: lennata iga paev viide-kuude Euroopa suuremasse linna, valida valja yhte tyypi lennukid optimaalse suurusega, teha koostood mone lahiregioonist lahtuva suurema lennukompaniiga, taastada firma positiivne kuvand. Paraku nouab see riigi finantsilist toetust. Positiivne on siin vahemasti minimaalsete lendude jatkamine ning firma sailitamine lootuses kaasata uusi omanikke, jattes Eestile kuldse ja kontrolli tagava 34 protsenti aktsiatest."
ARVAMUS,http://arvamus.postimees.ee/1002810/toomas-peterson-suur-estonian-air-vaikses-eestis/,20,positiivne,"Aeg hakkab otsa saama. Valikuid on jaanud vaga vahe. Kas halbu voi haid, on nyyd juba pigem maitsekysimus. Muudame siis midagi, voib-olla onnestub. Kui ei onnestu, tunnistame, et laks nagu tavaliselt, ning tunneme roomu sellest, et vahemalt yritasime."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,1,negatiivne,"Must toss, kummide kiunumine, pikad pruugitud autode kolonnid, paraplaanide larm, rohtunud betoonmyrakad – see on see keskkond, kuhu kerkib kohe meie au ja uhkus – Eesti Rahva Muuseum."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,2,positiivne,"Muuseumi uus hoone valmib Raadil juba mone aasta parast. Koos sellega avaneb voimalus lopuks ometi muuta piirkonna ja maastiku ilmet ning mainet kooskolas kauni moisapargi ja jarvega. Kuigi suured alad on maetud betoonist lennuradade alla, on kunagise suletud lennujaama alalt leitud mitmeidki taimharuldusi, mille kaitseks on juba 2009. aastal tehtud ettepanek Raadi looduskaitseala moodustamiseks."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,3,positiivne,"Kavandatav kaitseala paikneb lennuvalja tagumises osas, ruleerimisraja ja Hiinalinna vahel. Kuigi Tartu vallal oli alale tehtud detailplaneering, kavandatud teedevork ja infrastruktuur, oli vallavalitsus valmis vastavalt vajadusele plaane muutma. See on heas kooskolas ka valmiva muuseumihoonega."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,4,positiivne,"Vahel tundub, et me ikka veel ei hooma, mida ette votta endise lennuvalja yyratult suure alaga. Paarkymmend aastat tagasi loodeti ala votta uuesti lennuvaljana kasutusele. onneks jai see mote soiku."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,5,vastuoluline,"Siis tekkis lennurajale autoturg ning oppe- ja libedasoidurada. Tanavu suvel korraldati lennurajal driftimise Eesti meistrivoistluste kaks etappi, kus kogu ala ja ka lahedal asuvad elurajoonid kattusid musta kummisuitsu ning tolmupilveg"
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,6,positiivne,"Muuseumihoone voiduprojekti nimeks on «Malestuste vali». Meie kaes on valik, milliseid malestusi me kunagise lennuvalja alal toidame ja elus hoiame, kas raevukat ning agressiivset kummivilinal driftimist voi midagi, mis aitab syyvida viisidesse, mis elamise ja olemise monusamaks on teinud."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,7,positiivne,"Teretulnud on erinevad laadad, opitoad, Eesti erinevate muuseumide paevad Raadi valjal. Akadeemik Anto Raukas leiab, et koik teised lennurajad peale pohiraja voiks koguni yles votta ning maa uuesti elavaks muuta. Samuti leiab ta, et Raadist peab kindlasti saama vaimuelu-, mitte mootorispordikeskus."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,8,positiivne,"Haid motteid, millised tegevused muuseumi ymbruskonda sobivad, leidub hulganisti pohjamaadest ja mujaltki. Nii on naiteks Taanis pikalt ette tellitud voimalus elada suvel kuni nadal aega kiviaegses keskkonnas, jahvatades kasikiviga vilja, puurides vibupuuriga tuld jne."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,9,positiivne,"Vahemalt suveajal, kuid miks mitte ka aasta ringi voiksid toimuda mahetoodete laadad. Puutoo ja kasitoooskuste opitoad ning oskuskeskused on viis, kuidas muuseumisse talletatu taas kasutust ja rakendust leiab. Muuseumist saab ammutada taipamisi labi mitme polvkonna, teadmisi maast, taevast, metsast ja merest."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,10,positiivne,"Eesti Rahva Muuseum on ainulaadne kogu maailmas oma soome-ugri rahvaste kogude poolest. Meil on voimalus vorrelda erinevate hoimurahvaste teadmisi ning oskusi, olla uurimis- ja oppimiskohaks nii meie kui ka teiste rahvaste yliopilastele ja uurijatele."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,11,positiivne,"Muidugi on Raadi suureparane ala ka festivalide ja konverentside, samuti vabaohuetenduste korraldamiseks. Heaks alustuseks oli tanavusuvine Uue Teatri spetsiaalselt Raadile loodud «Opus Geographicum ehk naised valitsevad maailma», mis esietendus 8. augustil."
ARVAMUS,http://arvamus.postimees.ee/1002830/mikk-sarv-erm-vaikust-voi-vingu/,12,positiivne,"Hea, et muuseumihoone nimega «Malestuste vali» on peagi kerkimas. Meie endi valida on, mida maletada. Motomeka kuvand ei sobi muuseumihoone ymbrusele, hiljem on juba valjakujunenud kuvandit vaga raske muuta. Malestused voivad syya sydame seest, kuid voivad ka hinge loitma lyya. Teeme nii, et 2013. aasta tegemised Raadil toidavad hinge ning aitavad luua kirgaste malestuste valja, olles heaks toeks ja taustaks kerkivale muuseumihoonele."
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,1,positiivne,"Kairi Kroon: tanukummardus diakooniahaiglale"
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,2,vastuoluline,"Kui eile joudis meediasse kirjeldus sellest, kuidas abikaasa hinnangul EELK Tallinna diakooniahaigla arstide-odede hoolimatus eaka naise manalateele viis, siis oma ema samasse asutusse viinud Kairi Kroon jutustab Postimehe arvamusportaalis vastupidise loo."
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,3,negatiivne,"Lugesin 21. jaanuari Postimees online’ist lugu «Hooldushaigla ykskoiksus viis mu naise surmani». Lugenud lugu paar korda ja siis piilunud ka monda kommentaari, hakkas hing nutma, sest minul on oma venna perega varske kogemus diakooniahaigla koige raskemast osakonnast ehk siis hospiitsosakonnast. Otsustasin jutustada meie loo, sest tavaliselt kirjutatakse ikka halba ja negatiivset, aga kui koik on hasti, siis on see ju nii tavaline ja loomulik. Siiski valus on lugeda, et koik on alati halvasti."
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,4,negatiivne,"Enne moodunud sygist ei olnud meil orna aimugi, et selline asutus olemas on. Ei ole meie suguvosas yhtegi tuttavat, kes seal tootaks, ja yhtegi lahedast, kes oleks varem seal hooldusel olnud. Ema jai raskelt haigeks ja kui meile vennaga Tallinna Mustamae haiglas oeldi, et siit soovitame ta viia edasi Hiiule, siis me olime loomulikult vastu, sest olime kindlad, et meie saame ISE hakkama ning mitte kunagi ei vii ema haiglasse."
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,5,vastuoluline,"Olukord oli vaga raske, aga me pyydsime. Kuna vend elab Tallinnas, siis viis ta ema enda juurde. 24 tundi oopaevas olid kodus ema abilisteks nii ta abikaasa kui ka kaks last, sest neil on vaga yhtehoidev pere ja lastelegi sai koik ilusti selgitatud."
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,6,vastuoluline,"Kahjuks laks olukord aina hullemaks ja tagantjarele pean tunnistama, et hindasime kyll yle oma voimeid, aga tegime koik, mis syda palus ja kaed oskasid. Kuid kaed jaid lyhikeseks just oskuste poolest osutada vajalikku abi, et inimesel oleks stabiilne olukord. Kuulsime diakooniahaigla olemasolust ja helistasime. Jarjekorrad on seal suured, aga ysna ruttu helistati meile sealt tagasi, sest meie muret voeti kuulda, meid ei polatud ara, mis on sellises olukorras vaga tahtis."
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,7,negatiivne,"Ema oli esimesi paevi diakooniahaiglas, kui mina teda vaatama soitsin. Vend kais iga paev, sest syda palus nii ja ema ju ootas. Hinges oli arevus ja sydames valu, sest armsa lahedase haigus ja teadmatus sellest, kui palju on veel elupaevi antud, teevad vaga norgaks, tundlikuks ja segavad koik piirid reaalsuse, imede ning uskumatute lootuste maailma vahel. Hirm oli, et mis kyll saab ja kuidas tal seal laheb."
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,8,vastuoluline,"Kui olime vestelnud nende inimestega diakooniahaiglast, kelle hoolde usaldasime oma koige ainsama ja kallima – ema –, siis valdas meid mystiline rahu. Sai selgeks, et seal haiglas ei saa tootada yKSKoIKSED, tavalised ja lihtsalt tood tegevad inimesed. Sa void teadlikult tahta olla hea ja hooliv, aga sellist tood tehes peab su hing olema eriline, sinna peab mahtuma palju valutavaid sydameid. Seda koormat ei suuda igayks kanda…ykskoik mis ajal me seal ei kainud, ykskoik mis ajal me ei helistanud, alati olid nad sobralikud ja toetavad, seletasid peensusteni lahti hetkeolukorra, tajusid sydamevalu ja leidsid lohutavaid sonu. Nii palju kindlustunnet ja olukordade lahtiseletamisi ei ole minu elus varem olnud. Raagiti kyll rohkem vennaga, kes oli seal iga paev, aga meie jallegi omavahel raakisime koik mitu korda labi, muretsesime koos ja tunnetasime, et meie suurt ning valusat muret jagasid terve osakonna tootajad. Samuti suhtlesime iga paev emaga, kes ei osanud kuidagi viimase minutini valja moelda, kuidas ta saaks koiki oma abilisi tanada. Selline oli lihtsalt tema kodune kasvatus, et tanulikkus on elus oluline, ja tanulikkust on opetanud ta ka meile. Nyyd kanname meie tema elutuld uhkelt ja vaarikalt edasi."
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,9,negatiivne,"Elu hallidel argipaevadel liigub meie seas palju erinevaid inimesi, aga kui palju kohtame neid, kes tavaelus meie muresid kuulavad, istudes meie korval, kui meil on valus ja halb? Kui palju on neid, kes lohutavad meid norkusehetkedel voi hoiavad kaest, kui me ei taha olla yksi oma pettumuste voi eksimuste teel ummikusse joudes? Kas ei ole nii, et siis pogenetakse abivajaja eest? Parema meelega ollakse lahedaste korval siis, kui koik on hasti, aga elus ei ole alati hasti."
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,10,vastuoluline,"Diakooniahaiglat syydistava kirjatyki autorit silmas pidades ei mahu mu hinge, kuidas saab hukka moista inimesi, kes hoolivad ja hoolitsevad sinu lahedase eest, kellega sa ise kodus enam kuidagi toime ei tule. Pigem pyyame olla oma lahedaste juures ja koos nendega nii palju kui voimalik ja teeme koostood ning oleme tanulikud neile, kes on sellistel hetkedel meist osavamad. Kuulame nende soovitusi ja usaldame, siis jaab syda rahule, et me koik pyydsime koos. See raev ja viha on tingitud ju tegelikult iseenda norkusest, ehk ka trotsist ja kaotusvalust. Aga kas mitte hoopis moistmine ja tanu ei too hinge rahu ja soojust nii iseendale kui ka neile, kes hoolisid ja kandsid tegelikult voorast valu?"
ARVAMUS,http://arvamus.postimees.ee/1111498/kairi-kroon-tanukummardus-diakooniahaiglale/,11,vastuoluline,"Meie ema ei ole enam paar nadalat, aga minu tanu koos vend Mardi perega on sonadest suurem nendele inimestele, kes vaarikalt suhtusid meie emasse ning meisse diakooniahaigla hospiitsosakonnas viimaste hetkedeni. Selline tunne on, et tahaks nende hingelavel kummardada ja oelda, et kunagi ehk ristuvad me teed murevabadel aegadel, kui koikide vaevalillede varred on murdunud ning valutavaid sydameid Teie elus on palju vahem kui hetkel. Olge Te hoitud!"
ARVAMUS,http://arvamus.postimees.ee/1115718/evelin-ilves-soomes-eesti-koolis/,1,neutraalne,"Evelin Ilves: Soomes Eesti koolis"
